total_games,100000000
state,p1_wins,p2_wins,draws
121100200,13264,26525,40086
121120210,0,0,79622
101100202,19832,33051,26587
101100222,0,59583,0
001112020,52721,13020,13012
201112020,39406,0,19748
201112021,39477,0,39932
202011201,29709,29762,0
211212021,159277,0,0
012001210,33270,46163,0
212001210,29623,29845,0
212001211,0,79419,0
202102101,29807,9906,19719
000221110,39801,13096,26774
000221112,0,19852,39798
010221112,0,39905,39750
122010100,59742,6656,13285
122010120,59765,0,0
122010121,59646,0,0
100200012,61973,17668,53229
100210012,46111,6456,26279
100212012,49737,9951,0
100212112,40082,39930,0
211010002,59546,19707,0
110102221,79822,0,0
112102221,158954,0,0
022102011,49867,10054,0
122102011,79401,0,0
122102211,158758,0,0
001200021,114462,17646,0
101220021,39671,19697,0
100201120,39692,13282,26171
100221120,19806,20046,19637
101202012,49711,10174,0
101222112,0,119134,0
011102022,49591,9993,0
100120020,77112,54730,0
112121020,39879,39883,0
110202120,49675,10055,0
110212120,79693,0,0
210020110,32751,46427,0
212020110,39362,19898,0
212020111,59337,0,0
002020011,70815,61572,0
102020211,0,59607,0
111020002,79404,0,0
200102101,46166,6692,26515
200102121,19881,0,39985
200112121,39648,0,39705
102201210,39583,19786,0
211001202,0,59190,0
210110221,39856,0,39193
110000020,271306,85850,39735
110200020,96497,8915,26493
122210011,59598,0,0
120000201,96575,21750,13125
122100211,40005,40098,0
001100122,59633,19707,0
021100122,49573,9963,0
121100122,59486,0,0
110010202,39983,39792,0
110012202,39939,19873,0
110012212,59739,0,0
202010010,79561,53146,0
000211210,33050,33080,13212
201010020,100979,17454,13300
201011020,66130,13041,0
221011020,59519,0,0
221011120,59062,0,0
001200201,90152,42121,0
011200201,40026,39867,0
011202201,29703,29835,0
011212201,39474,39562,0
011212221,158417,0,0
111212221,158417,0,0
101022000,77074,41612,13297
101022010,33036,32960,13385
101022210,29670,9888,19833
010012002,90712,41767,0
010012102,46144,32882,0
121120002,29729,9857,19733
021002011,46695,6604,26561
221002111,59723,0,0
011021002,33044,46009,0
011021202,29909,29724,0
202110102,29507,29634,0
212110102,39612,39536,0
201201001,78995,0,0
211100202,19752,39530,0
102010102,19802,32716,26309
102012102,0,58939,0
012100002,53099,79390,0
012100012,20005,59084,0
012102012,0,59615,0
001200012,75493,30936,26525
021210012,39696,0,19814
021210112,59530,0,0
100021201,33306,46338,0
002021001,30695,74915,26338
012021021,0,19993,39683
110202210,49718,9934,0
111202210,60095,0,0
201020112,0,59701,0
002010021,97127,8804,26560
102010021,79686,0,0
002110021,59556,6555,13150
002110221,59330,0,0
010022010,35044,83542,13252
010022110,20049,59248,0
010022112,0,59187,0
220011112,39690,39836,0
220211112,159093,0,0
212210121,0,0,159138
021210000,110457,8768,13151
021210010,52758,13230,13172
221210010,39451,19762,0
221210110,59150,0,0
000011022,86604,33083,13538
100011022,33201,32985,13467
102011022,29730,9849,19982
021010012,53110,0,26345
011202012,49364,10102,0
111202012,59180,0,0
102211000,52755,0,26257
102211200,59696,0,0
222100110,0,59030,0
210001012,33108,46275,0
212001012,39480,20023,0
102021012,19987,20015,19944
102021112,39643,0,39624
010200102,75239,31091,26456
011200102,59331,19911,0
011200122,59386,0,0
011210122,59645,0,0
201011022,49974,9970,0
211011022,39834,39574,0
120020001,52957,66494,13181
121020211,39740,0,39684
021211020,59648,0,0
021211120,59568,0,0
110010220,46704,33137,0
112010221,59519,0,0
200100112,13357,66326,0
200102112,20105,39849,0
100201012,26927,0,52781
120201012,0,0,59586
120201112,0,0,79875
010002211,33110,33290,13205
200121100,0,66326,13389
221121100,0,78991,0
110212200,59434,0,0
022021110,49442,9901,0
022121110,39733,39626,0
012212110,59426,0,0
010001212,46175,33250,0
012001212,39818,19794,0
112001212,39800,39732,0
122001000,97164,21943,13242
122201112,0,0,158786
001220011,40202,39570,0
021220011,49634,9979,0
021220111,59625,0,0
211000201,19969,33057,26416
211000221,29885,9902,19809
211001221,59956,0,0
200201010,65869,65955,0
201201010,33227,46568,0
201201012,20084,39603,0
101122002,59701,0,0
101122102,59748,0,0
000120210,26542,65628,39567
110122210,39533,39716,0
110202121,39494,39747,0
010212021,59177,0,0
011212021,79459,0,0
111002212,59494,0,0
021012000,105847,0,26280
021112000,52637,0,26280
021112002,39633,0,19761
021112012,39703,0,39799
012100120,46290,6433,26470
012100122,49350,9775,0
012101122,79446,0,0
001121002,0,66278,12961
021121002,0,39769,19598
021121012,0,39826,39527
112001002,26519,26603,26727
112211002,39808,0,39523
112211202,158529,0,0
011022010,19679,46450,13439
110120020,59483,20023,0
112120020,39893,19939,0
112120120,59873,0,0
012220101,30013,10037,19714
202121100,0,39717,19974
212111200,59290,0,0
101020020,79093,53113,0
001012102,79646,0,0
022110000,90549,41775,0
022110010,33141,46344,0
222110010,0,59727,0
220101120,29935,29764,0
221101120,39472,39773,0
221121120,0,119102,0
201000120,96481,21954,13198
201001120,59209,19843,0
201001021,79405,0,0
100220211,19824,39684,0
120210211,59662,0,0
100120221,19824,39963,0
101122221,159355,0,0
120211102,39660,0,39663
211101022,0,79063,0
211101222,0,118904,0
201102000,66129,13167,52972
211122012,0,118689,0
120010120,79415,0,0
122110120,59412,0,0
200121001,33158,33140,13102
200121201,39652,19908,0
002112000,61984,57258,12924
102112000,46486,33134,0
102112210,40062,39664,0
122112210,158938,0,0
021200112,39412,0,19631
121221010,39426,0,39181
201100020,74804,30868,26359
201101020,52821,26339,0
201121020,29530,29693,0
001212210,49456,9921,0
120101122,59432,0,0
022010010,61524,57287,13107
022011010,33005,33137,13238
022211010,20004,19885,20005
100200021,101802,17599,13288
100200121,39627,26628,13061
100202121,39582,19818,0
110222121,0,118921,0
010120021,39897,13246,26558
011120221,79287,0,0
021201010,46250,6616,26236
121201012,0,0,79231
110200210,59281,19962,0
110122020,59335,0,0
000012211,60076,6676,13121
000212211,49365,9804,0
100212211,59239,0,0
212121100,0,39274,39580
110020122,59528,0,0
112012201,59852,0,0
200211001,19690,46281,13309
202211001,0,39852,19990
122201101,79610,0,0
022110012,30072,29693,0
022111012,59225,0,0
211100020,26506,26312,26253
211102020,19543,0,39458
220101000,77630,55416,0
222101001,0,59205,0
002120010,48282,83738,0
002120011,32978,46506,0
212001000,70675,35402,26326
212001010,46263,33285,0
212021010,20017,39754,0
212121010,0,79350,0
212121012,0,119125,0
221020011,59349,0,0
221021011,59595,0,0
001201002,70412,35527,26318
001211202,0,39478,19519
002211012,39604,0,19675
012211012,59515,0,0
100212100,66065,13156,0
100212120,59608,0,0
220001010,66262,66299,0
220101010,33025,46424,0
220101012,29635,30128,0
220111012,59671,0,0
101012212,39370,0,39618
200002011,88256,17771,26411
001201201,79399,0,0
001022001,35368,57102,40046
001022101,19832,46448,13420
021022101,29722,29631,0
021122121,0,118869,0
112002021,59899,0,0
112102021,79317,0,0
210001020,75032,31138,26423
211001020,46063,33054,0
211001022,19823,39655,0
202201110,48964,9782,0
202010211,29596,29796,0
202011211,0,79535,0
222011211,0,119348,0
210200011,39746,39768,0
210220011,29637,29820,0
000211020,83467,21974,26626
012211020,19977,0,39867
112211020,39449,0,39543
100020012,62186,30822,39402
100021012,26627,13122,39419
100221012,20073,0,39723
101221012,39847,0,39742
201011200,39738,39970,0
201011202,29637,29931,0
201011212,39709,39482,0
020002111,79227,0,0
220210011,29548,29645,0
211002112,40019,39903,0
211022112,0,118831,0
002200011,101459,30928,0
202201011,29994,29883,0
212201011,40033,39532,0
100101022,39694,39722,0
011202102,49363,10013,0
011202112,39571,39810,0
012200100,61883,17647,52852
021020100,53180,65559,13201
021020101,39681,39615,0
222011100,0,59124,0
011022211,0,39410,39489
011222211,0,119275,0
022011001,46517,33150,0
222011001,0,59724,0
100211022,19984,19923,19651
101211022,39639,39750,0
101022121,0,79347,0
221110020,59167,0,0
201210201,0,59365,0
210002011,53026,13224,13203
210002211,29776,10036,19765
202101010,19978,59775,0
222101010,0,59487,0
202110012,39804,19914,0
020201100,88169,17557,26467
021201100,59270,6691,13279
100121200,0,65814,13213
100121220,0,58963,0
212000112,29799,29629,0
212001112,39735,39572,0
212201112,158798,0,0
011010222,0,59412,0
110000022,77454,41797,13176
110000122,59555,6691,13186
202211211,0,119128,0
100210200,110429,8736,13149
100210212,39872,0,19883
111122020,59420,0,0
120002211,39692,0,19903
120012211,59909,0,0
211112002,79218,0,0
211112202,158379,0,0
021122011,39671,0,39802
021122211,0,0,159390
011202000,90078,42047,0
011202001,32759,46110,0
011202021,49905,10005,0
221110221,158583,0,0
221111221,158583,0,0
020021112,19653,19944,19510
100211020,52978,13236,13032
100211220,39600,19761,0
100211221,59755,0,0
120002001,101238,17770,13096
120002121,49703,9979,0
120102121,59208,0,0
122000001,109677,21975,0
122100001,59097,19465,0
122120001,29728,29587,0
122121001,0,78719,0
122121201,0,118875,0
120011200,59104,6612,13374
120011202,29553,9833,19938
112200102,0,19703,39754
220010211,0,39676,19825
000220101,77759,42145,13012
001220121,29775,29851,0
001210102,79386,0,0
200221111,59756,0,0
200112000,70591,22158,39709
121120102,59612,0,0
112222101,0,118948,0
021100012,39382,13032,26423
112021212,0,118935,0
220100001,66300,52795,13335
220112001,19840,19960,19895
112212010,59526,0,0
211001002,13202,66000,0
201022111,59359,0,0
110202001,45972,33130,0
110202021,49679,9769,0
111202021,59862,0,0
200121010,13235,66204,0
220121010,19682,39567,0
221121010,39405,39564,0
001000212,71022,22169,39565
001100212,40274,13081,26592
201100212,40197,19999,0
112011220,40060,39543,0
120011002,46378,6593,26390
120211002,19807,0,39484
120211012,0,0,79377
122211012,0,0,158144
001202110,46985,33064,0
012012010,79265,0,0
122111002,60184,0,0
001021002,31077,74889,26445
001012200,75191,17396,39877
011012200,53396,13184,13318
011012220,29831,9931,19741
001202011,33478,46474,0
001202211,19887,39754,0
102100102,79056,0,0
100120200,30818,74891,26489
120120210,0,19795,40034
120120211,0,39763,39493
122120211,0,119820,0
110010022,19933,46178,13415
110210022,29821,9943,19744
112211022,0,0,158861
000001021,251071,85807,59326
000001221,110015,21949,0
010001221,59743,19593,0
210001221,49832,9814,0
210011221,39428,39770,0
200111122,59650,0,0
100012021,79851,0,0
220120110,29605,29913,0
001202010,79894,53205,0
001222110,0,59660,0
011210200,39742,39843,0
000221121,30066,9882,19606
010221121,39569,0,39577
102101200,32897,46384,0
211012002,59306,0,0
211112022,158557,0,0
201021000,70441,61552,0
201121021,59444,0,0
102001210,39823,39666,0
212002011,59883,0,0
021020121,0,59975,0
022112010,19584,39874,0
022112110,0,80007,0
011222001,0,59262,0
101022001,19926,46072,13318
101022201,29973,9939,19481
101122201,39710,0,39140
022101021,29920,29583,0
122101021,40077,39673,0
002201101,46574,6664,26197
202201111,59657,0,0
102102201,39266,19989,0
211112020,39458,0,39502
011012002,72777,6584,0
011012202,50295,9867,0
102020001,48707,70453,13176
102021001,13288,52576,13258
022001001,61885,70581,0
020211100,52758,13339,13115
120112020,59572,0,0
121112020,79214,0,0
110022012,29780,29942,0
020121021,0,59217,0
122110012,39783,39844,0
221011021,59564,0,0
201100012,39897,40036,0
000121102,33356,46337,0
100121122,60043,0,0
020001012,57323,22165,52952
120001012,26281,0,52975
120021012,19719,0,39724
120000121,46664,33211,0
120200121,39812,19677,0
112021000,13148,39572,26494
001210210,33108,32943,13269
202100112,0,60291,0
102022011,29765,30055,0
012020101,45910,6507,26567
012020121,19706,0,39724
012021121,0,0,79398
110020201,33113,46250,0
110221201,39656,39730,0
022011210,49510,9994,0
122011210,79677,0,0
102100200,57244,75135,0
112100200,13279,66230,0
112100202,0,59512,0
112110202,0,79467,0
112112202,0,118949,0
021210100,79000,0,0
200011012,65884,13225,0
200011212,49604,9777,0
202001211,0,59939,0
101120020,39829,39790,0
121120020,0,59391,0
201110022,49433,9974,0
001002121,40075,26315,13399
001022121,0,39641,19836
121022121,0,119290,0
121002001,39500,26812,13039
121002201,39445,0,19649
121102201,39600,0,39414
201121201,59444,0,0
110020200,70760,61567,0
112121220,0,118937,0
200120010,44418,75285,13143
200120011,46466,19690,13193
100121022,29973,29586,0
001100220,65919,53318,13237
001110220,32718,32994,13155
021110220,49285,9929,0
021001201,79552,0,0
102110220,49478,9931,0
011220112,0,80001,0
000202101,99484,32703,0
100202101,46210,32961,0
100002112,33191,46826,0
100202112,19748,39792,0
102212112,0,118977,0
120100021,46112,32942,0
121102021,39633,39657,0
012021010,13385,52984,13368
220000101,90732,41721,0
212002101,39942,0,19933
122012112,0,119209,0
020120121,0,59569,0
012000210,70777,61145,0
012102211,40000,39647,0
012122211,0,118988,0
002001021,57045,35439,39669
012001221,39909,19487,0
200001012,61721,70454,0
200121012,0,60012,0
020021101,39633,39896,0
102010020,101854,17656,13213
102011020,59224,6569,13252
122110002,49507,9832,0
122110102,59546,0,0
201102201,0,0,59578
201102211,0,0,79515
200001021,87981,17907,26591
200101221,59602,0,0
102012001,79239,0,0
200010120,97133,8943,26544
201010120,79024,0,0
102012000,88251,44049,0
210102112,0,79406,0
202210101,29603,9780,19734
002211201,39873,19578,0
100211200,53123,13095,13254
210102021,0,0,59210
100221100,26059,13304,39483
120221100,19807,19930,19737
121221100,0,40034,39985
212121000,0,39580,19795
021010102,79266,0,0
012012100,33172,32767,13224
100100202,35282,70575,26521
100100212,26422,26426,26442
102100212,20033,39642,0
001001221,78938,0,0
210000102,70826,61960,0
210001102,39821,39966,0
212001102,39732,19919,0
212100100,26309,26396,26271
010002102,65907,66189,0
210012102,49683,9845,0
210012112,60039,0,0
012101022,49941,9995,0
011202121,39758,39715,0
200201211,0,59770,0
212112000,29647,9845,19725
101220100,19921,46161,13156
100002021,114842,17642,0
200111020,79603,0,0
120021000,48190,57473,26321
121021000,19857,33202,26431
100122012,49705,9777,0
100122112,59614,0,0
001122100,46517,19908,13068
201122100,19762,19758,19549
220112211,0,0,158488
112100002,19926,59764,0
112120002,29924,29711,0
112121002,39580,39953,0
020120010,70558,35348,26675
022120110,49855,9894,0
022120111,59792,0,0
012012102,0,59276,0
100000122,109629,8772,13153
101002122,59634,0,0
111002122,59988,0,0
012022011,29884,29477,0
112022011,0,79258,0
112000120,46723,6583,26150
112020120,40023,0,19965
112020121,40027,0,39760
212121210,0,119107,0
211211202,0,118798,0
200100102,57162,74989,0
212101102,39747,39627,0
212101122,158864,0,0
012011020,46504,6513,26265
002200111,79561,0,0
000102210,57147,22154,52923
100102210,26616,26510,26445
102101022,49499,9822,0
102101122,59502,0,0
012122101,79412,0,0
121002021,39830,20226,0
121002121,39436,39964,0
102002001,110052,22239,0
102102001,66270,13244,0
102102021,59551,0,0
102112021,59622,0,0
211011202,0,78966,0
121012000,66430,0,13198
121012020,59358,0,0
020001211,46336,33237,0
220001211,29850,29751,0
212021100,20004,19805,19968
011202010,39436,39713,0
220112100,39511,19823,0
102200121,39558,0,19926
211000200,35171,70828,26542
120102000,96976,8805,26588
120102100,79703,0,0
002212011,59389,0,0
110122200,39680,19969,0
110122212,158671,0,0
121012200,39746,0,19799
121012201,59369,0,0
010002112,20104,59429,0
012002112,0,59736,0
100010220,88476,44199,0
122001001,52609,26294,0
122201001,59317,0,0
122221101,158729,0,0
001212021,59802,0,0
210221001,49224,9942,0
210221011,39615,39810,0
102000121,59415,6548,13358
102121002,39424,19767,0
102121012,39739,39720,0
101001022,32905,45948,0
022101012,49974,9789,0
121221102,0,0,159046
021022110,49621,9937,0
121022110,39563,39482,0
121222110,0,118293,0
211010200,19823,46227,13266
211010221,0,39684,39780
211210221,0,119763,0
020211010,26719,26466,26408
020211210,19946,19920,19697
120211212,0,0,158728
101200201,72885,6676,0
100211002,26571,13162,39470
210211120,39476,0,39581
111022000,79134,0,0
121020120,0,59219,0
020200110,97153,8697,26304
020200111,78930,0,0
200110102,59514,19777,0
020001021,91057,41862,0
020011021,72897,6707,0
220011021,49373,9856,0
102011220,49566,9922,0
102111220,58969,0,0
012201001,26364,26598,26596
112012000,46411,33142,0
022000011,86601,46539,0
022100011,33354,46457,0
022120011,30045,30070,0
110002021,72886,6535,0
110212021,59271,0,0
002110002,79077,52906,0
012110002,39792,39669,0
012112002,0,59389,0
012102121,39897,0,39608
212102121,0,0,159029
000221010,70272,35229,26583
010221010,26374,39865,13354
011221210,39599,39394,0
102020121,30207,9647,20030
012120201,0,59216,0
121010200,39427,13261,26390
121010202,0,19751,39437
121010212,0,0,79221
210211200,0,59420,0
000201021,96999,8794,26130
210201021,29498,10087,19721
211221100,39645,39583,0
020021011,59817,19903,0
020021211,39623,19879,0
021021211,59313,0,0
100102200,70272,35615,26366
101102220,49771,10036,0
200020110,70612,61411,0
212021110,39902,39466,0
010021021,39777,13342,26425
010221021,39525,0,19896
012010201,72477,6674,0
012210201,49116,10013,0
110222100,0,59258,0
122201010,39563,0,19703
122211010,39688,0,39755
100202100,74864,57528,0
210011022,49923,9760,0
101210220,49670,10064,0
101211222,0,119481,0
111000022,79690,0,0
000112012,33297,33381,13143
200112012,50014,9938,0
112012200,49929,9997,0
101102002,59619,6576,12994
101122020,49692,9906,0
110210200,72673,6533,0
110210220,49641,9884,0
111210220,60062,0,0
000021102,44295,61754,26654
021021112,0,39622,39655
000212110,72451,6742,0
102212110,39328,39377,0
000002211,57096,35258,39847
000102211,26386,13136,39832
000122211,0,19739,39889
102201000,66038,13284,52595
010022211,0,39428,19793
212201110,79176,0,0
120120021,0,59861,0
011201002,46112,33277,0
211201002,19644,39716,0
211201012,0,79509,0
112012002,0,59326,0
010112002,32941,46340,0
210112002,49716,9952,0
220010001,66094,53167,13171
010211220,19858,39669,0
110211220,39741,39359,0
100010202,53358,52728,26587
110010222,0,59671,0
102002011,59164,20074,0
102202011,49159,10006,0
210111022,59797,0,0
020121010,26435,39514,13340
221100012,39497,19696,0
221101012,39143,39597,0
221121012,0,118987,0
201102100,52553,13227,13346
201102120,39341,0,20192
201112120,59015,0,0
121022001,0,39721,19915
121022101,0,79339,0
011022012,29721,29982,0
112200001,39532,26608,13301
112212001,59610,0,0
210120120,0,20009,39553
210121122,0,119155,0
101122012,79328,0,0
022110211,39703,39493,0
010211212,59847,0,0
002000112,35207,70681,26489
002201112,19851,0,39744
002211112,39422,0,39610
121200010,39857,13264,26192
022001010,61924,57503,13238
022001011,32885,46748,0
022201011,49441,9887,0
122201011,79100,0,0
122201211,158422,0,0
210001122,40007,19935,0
121010220,39517,20022,0
221010010,53014,13212,13329
201001012,26346,52984,0
012120012,0,59041,0
112120012,0,78998,0
112120212,0,118417,0
000100212,70408,35242,26382
200102211,20041,0,39824
012000121,26448,0,52806
211212100,59858,0,0
102211021,59406,0,0
010211002,46488,19822,12967
210211012,59729,0,0
000201112,26161,13217,39882
221201112,158247,0,0
022121100,29873,29661,0
022121101,0,79521,0
221000010,97352,21995,13340
110202102,29645,29520,0
110120122,59596,0,0
111202000,79622,0,0
120011221,59242,0,0
122001012,39552,0,19652
012122110,39980,39282,0
212122110,158918,0,0
021111220,59458,0,0
122001201,39411,19813,0
122101201,39764,39799,0
102000120,97120,8833,26488
122000121,49367,10033,0
022010112,0,39765,19980
122010112,0,39911,39583
101002221,59936,0,0
220010101,46549,32990,0
002012100,66238,52696,13303
002012101,59559,6673,13145
022012101,49269,9872,0
122012101,59383,0,0
010021210,13183,66013,0
010021212,19933,40047,0
200011020,101172,17747,13326
102220101,29412,10018,19395
122021110,79312,0,0
001102221,39675,0,19794
001112221,39734,0,39676
012100102,32876,46411,0
012110122,39474,39363,0
122020110,59420,0,0
011220100,33184,45989,0
101002212,39403,0,19765
012201100,26590,0,53418
121012120,59237,0,0
112122021,158846,0,0
102021021,0,39645,19920
022101121,0,78806,0
100210021,79316,0,0
120201100,39851,13261,26373
212100021,19767,0,39734
210020010,30725,88578,13256
210120010,13203,53120,13374
210120210,0,39932,19783
002011020,96657,8735,26296
100200210,97174,22169,13050
100221211,39781,39753,0
212110002,49484,9844,0
212111002,59600,0,0
021012010,53170,0,26366
221012010,39993,0,19750
020010201,101016,17576,13104
020011201,66328,13356,0
120211201,59649,0,0
210102001,26389,0,52539
210102121,0,0,79822
111210202,59726,0,0
122121000,30011,29544,0
120001120,46321,33233,0
120021120,0,59272,0
010020012,30734,88426,13358
100120021,32831,46283,0
212100120,19681,0,39933
112110022,0,79784,0
000112210,46030,6702,26404
212021001,20090,19660,19958
121201201,59555,0,0
011200021,66463,13354,0
011220021,49623,9875,0
111220021,59766,0,0
021000021,99023,33458,0
211020012,0,59701,0
100211202,19702,19723,19769
102010210,72625,6632,0
102010212,49660,9754,0
102110212,39499,39601,0
120120010,39285,13225,26572
020011002,97022,8732,26282
120101212,39295,0,39692
100002121,59545,19794,0
100212121,59651,0,0
020211012,19874,0,39820
000202011,90611,41857,0
100202011,46127,33182,0
120202011,49883,9832,0
120202111,59521,0,0
100011222,0,59257,0
022211100,19650,19658,19637
201120001,46101,6487,26418
221120001,49412,9924,0
221120011,79147,0,0
011020020,97376,22018,13281
011020120,46414,19890,13143
201110020,59075,6686,13327
122011000,66598,0,13351
122011200,59786,0,0
211021002,0,59251,0
101002201,59897,6585,12942
111022201,59678,0,0
012201112,39835,0,39479
201112200,19911,0,39486
010001202,52954,79283,0
210001212,29568,29739,0
112001020,26775,26623,26531
020112211,39510,0,39389
111212200,59439,0,0
120021001,33074,46092,0
120221001,49465,9957,0
220211001,29560,30000,0
220001011,39625,39580,0
222001011,0,59670,0
002012211,59642,0,0
002112211,79541,0,0
201221101,59500,0,0
000212001,123587,8895,0
000121020,35190,83701,13351
102002121,59586,0,0
102012121,59740,0,0
220012011,29614,9810,19856
021211200,29813,10089,19463
021211201,59709,0,0
010122012,19850,39843,0
221201010,49492,9873,0
221201011,59630,0,0
202120110,29794,29737,0
212120110,39561,39720,0
010120122,39674,19829,0
012011212,59309,0,0
120100120,79470,0,0
010210120,53027,0,26317
210210120,39409,0,19628
010211221,39575,39572,0
002122011,39806,19910,0
002122111,59798,0,0
101201022,49644,9859,0
000210121,66145,0,13293
120210121,59678,0,0
000210021,109837,9092,13228
000211021,59744,6686,13321
002211021,39575,0,19932
002211121,39583,0,39491
111022120,59659,0,0
211120021,39445,0,39642
220101201,49568,9857,0
102001021,39620,26642,13007
112021021,0,39963,39681
200110122,59629,0,0
100122100,79916,0,0
001100202,48562,57041,26534
011100202,32912,46037,0
011121202,0,79469,0
211102120,38994,0,39731
010021200,48394,83290,0
010221201,29913,29767,0
120100020,90050,42025,0
210002112,30204,29749,0
012012120,20077,19814,20121
122112010,39677,39839,0
020201112,19626,0,39704
201001020,101132,30705,0
010121220,19817,39614,0
110022201,29545,29798,0
101022102,49567,9775,0
121020210,19784,0,39577
210100122,39696,19889,0
210101122,39667,39721,0
101020122,49669,9944,0
212121102,0,118683,0
012002121,39795,0,19929
112002121,79780,0,0
112011022,0,39578,40161
101221201,59704,0,0
002110201,72924,6600,0
022110201,49408,9732,0
022110112,0,79274,0
012022110,29428,29928,0
112022110,0,79826,0
012000102,48290,57497,26381
220011100,46357,32872,0
220211100,39340,19700,0
221211100,59489,0,0
022001211,19605,39941,0
210021021,39595,0,19781
210121210,0,79314,0
100112020,59395,19629,0
210001002,61604,70603,0
001021012,13061,39385,26628
001221012,19434,19732,19808
001221112,0,40087,39865
021221112,0,0,158857
110210202,49886,9849,0
011222010,0,59564,0
122001210,39795,20222,0
200001201,77417,55210,0
200101201,59401,19876,0
202101201,29678,29481,0
121000102,59591,6544,13425
000112020,83768,21866,26599
122110020,59159,0,0
120112102,59585,0,0
201020110,33391,46388,0
020001201,101361,30815,0
102112120,59288,0,0
000110220,86014,32960,13180
001110202,32970,32862,13347
201102112,39707,39880,0
110120022,49835,10021,0
120120112,59318,0,0
212001201,19791,39325,0
110220102,29498,9957,19751
012102120,29803,9739,19858
102201211,39709,39511,0
210201012,29910,29825,0
002210121,39757,0,19973
200000121,57391,22080,53092
200012121,39799,0,19797
020011221,59754,0,0
220100101,33173,46055,0
020210110,59667,6616,13317
020212110,59658,0,0
020212111,59729,0,0
120201102,19807,0,39552
202011210,39937,19622,0
212011210,59606,0,0
010001122,53228,13116,12958
211021122,0,119569,0
122021101,39755,39978,0
012001002,70662,34987,26590
112001022,19956,19994,20089
100122201,19870,19753,19819
201101022,29960,29822,0
201111022,59670,0,0
020201110,46159,6526,26342
021201112,39230,0,39664
011120022,29819,29850,0
201100120,39749,26555,13261
011020221,59662,0,0
200200111,79386,0,0
011221021,59410,0,0
201120000,44175,61311,26144
210122010,19609,19584,19903
211122010,0,39549,39849
011002201,33324,19923,26539
011002221,39628,0,20043
111002221,59337,0,0
002210112,29978,10048,19932
110201122,39561,0,39818
210102010,45812,19842,13252
011201202,29783,29793,0
011211202,0,79309,0
210020112,0,59312,0
201212011,40060,39234,0
100110220,46195,32863,0
100112220,39520,19819,0
012200110,53301,13057,13256
012022111,59506,0,0
121201020,49474,9879,0
121211020,79505,0,0
020101122,49818,9866,0
011212012,59863,0,0
221011201,59528,0,0
000011221,72478,6487,0
002011221,59220,0,0
012011221,79383,0,0
012211221,158276,0,0
122110000,72757,6578,0
101020021,39427,39821,0
000210112,59768,6618,13159
000212112,49790,10217,0
012221010,19862,19997,20095
120200101,59280,19757,0
122200101,59640,0,0
121022011,0,39472,39971
211201020,49548,9853,0
101120200,33032,19932,26044
100210102,39517,12997,26582
020101002,88329,31142,13260
210021100,26686,39842,13124
011121220,39516,39770,0
100222110,0,60011,0
210002121,19924,0,39730
022011100,32876,32857,13266
222001101,0,59435,0
100001212,39731,13050,26337
102011212,79252,0,0
122011212,158302,0,0
002012121,39628,0,19868
012012121,39594,0,39970
021200101,66640,13363,0
002110212,49428,9908,0
021101020,39678,39514,0
021111022,59450,0,0
000111220,79144,0,0
122110201,59473,0,0
210120000,26177,66183,39722
210120100,13076,39605,26272
201010102,78875,0,0
102110002,39661,39872,0
102110202,29454,29926,0
122120011,39731,39959,0
012101020,46236,19943,13122
112101022,39888,39651,0
112101222,0,119116,0
022110001,46445,33180,0
201011220,39626,19725,0
020102101,66474,13115,0
210002110,52822,26179,0
210022110,30019,29832,0
010200120,83198,8975,39562
211210120,59565,0,0
102122211,0,119140,0
101200221,59889,0,0
101201221,59934,0,0
011012221,39665,0,39722
010101202,19680,59669,0
112022001,19826,39707,0
001022110,33176,46317,0
001022112,19927,39399,0
010012120,53048,13226,13335
010212120,59831,0,0
001120102,33454,46019,0
021120112,39788,39611,0
201021120,29441,29606,0
201021121,59455,0,0
011002102,59329,19833,0
120122110,58769,0,0
112002010,19887,59246,0
112002012,0,59133,0
110100202,19710,59524,0
110120202,29998,29663,0
021120000,48411,57174,26454
021120100,33172,46358,0
010210210,79445,0,0
120102001,59158,6646,13226
102001221,39592,19722,0
121021122,0,119246,0
020210112,39829,0,19839
002211001,39952,26226,13312
022211001,39942,19713,0
012100021,39738,13205,26472
012100221,39920,19775,0
112100221,39514,39458,0
102122101,59855,0,0
001011202,19855,46498,13184
112000020,70622,35169,26264
112000021,53117,13358,13268
220012110,49934,9867,0
220112110,39526,39641,0
112202010,29996,29927,0
101020210,46322,6709,26637
002110210,66093,13398,0
110120212,39416,39388,0
021001102,39718,26207,13360
021201102,39725,0,19864
121202010,39896,19774,0
102211020,39653,0,19858
202001011,20003,59613,0
200010012,114652,17472,0
120110122,59298,0,0
210121201,39582,39645,0
010020112,0,66497,13184
000212011,72905,6487,0
010212211,59342,0,0
210120201,19577,19864,20166
212121201,0,118879,0
110200021,59602,6546,13464
112200021,39634,0,19989
011000221,59595,6623,13291
211020120,20090,20118,19844
211021120,39766,39856,0
001120122,29775,29456,0
201120010,26443,39649,13281
221120010,39522,19721,0
120012210,39451,0,20012
102202110,29629,29552,0
100220101,19655,46082,13084
211000020,71296,35246,26269
211002121,39583,0,39512
102010120,59631,6574,13274
111120022,59767,0,0
010220101,33370,33205,13195
210220101,49645,9924,0
101201220,49934,10047,0
